filename,result,duration
cvc5/sls-reachability/arith/cvc5_mapa/fol_0000001.smt2,sat,0.073
cvc5/sls-reachability/arith/cvc5_mapa/fol_0000002.smt2,sat,0.074
cvc5/sls-reachability/arith/cvc5_mapa/fol_0000003.smt2,sat,0.072
cvc5/sls-reachability/arith/cvc5_mapa/fol_0000004.smt2,sat,0.074
cvc5/sls-reachability/arith/cvc5_mapa/fol_0000005.smt2,sat,0.071
cvc5/sls-reachability/arith/cvc5_mapa/fol_0000006.smt2,sat,0.073
cvc5/sls-reachability/arith/cvc5_mapa/fol_0000007.smt2,sat,0.073
cvc5/sls-reachability/arith/cvc5_mapa/fol_0000008.smt2,sat,0.073
cvc5/sls-reachability/arith/cvc5_mapa/fol_0000009.smt2,sat,0.069
cvc5/sls-reachability/arith/cvc5_mapa/fol_0000010.smt2,sat,0.074
cvc5/sls-reachability/arith/cvc5_mapa/fol_0000011.smt2,sat,0.07
cvc5/sls-reachability/arith/cvc5_mapa/fol_0000012.smt2,sat,0.073
cvc5/sls-reachability/arith/cvc5_mapa/fol_0000013.smt2,sat,0.072
cvc5/sls-reachability/arith/cvc5_mapa/fol_0000014.smt2,sat,0.071
cvc5/sls-reachability/arith/cvc5_mapa/fol_0000015.smt2,sat,0.07
cvc5/sls-reachability/arith/cvc5_mapa/fol_0000016.smt2,sat,0.069
cvc5/sls-reachability/arith/cvc5_mapa/fol_0000017.smt2,sat,0.032
cvc5/sls-reachability/arith/cvc5_mapa/fol_0000018.smt2,sat,0.032
cvc5/sls-reachability/arith/cvc5_mapa/fol_0000019.smt2,sat,0.031
cvc5/sls-reachability/arith/cvc5_mapa/fol_0000020.smt2,sat,0.032
cvc5/sls-reachability/arith/cvc5_mapa/fol_0000021.smt2,unsat,0.07
cvc5/sls-reachability/arith/cvc5_mapa/fol_0000022.smt2,sat,0.031
cvc5/sls-reachability/arith/cvc5_mapa/fol_0000023.smt2,unsat,0.071
cvc5/sls-reachability/arith/cvc5_mapa/fol_0000024.smt2,sat,0.032
cvc5/sls-reachability/arith/cvc5_mapa/fol_0000025.smt2,sat,0.029
cvc5/sls-reachability/arith/cvc5_mapa/fol_0000026.smt2,sat,0.029
cvc5/sls-reachability/arith/cvc5_mapa/fol_0000027.smt2,sat,0.029
cvc5/sls-reachability/arith/cvc5_mapa/fol_0000028.smt2,unsat,0.246
cvc5/sls-reachability/arith/cvc5_mapa/fol_0000029.smt2,sat,0.028
cvc5/sls-reachability/arith/cvc5_mapa/fol_0000030.smt2,unsat,0.069
